Instance,Terminal,Layer,X location,Y location,Voltage
output19,VGND,li1,40.0200,76.1600,0.000182
output18,VGND,li1,7.8200,65.2800,0.000154
output17,VGND,li1,7.8200,59.8400,0.000240
output16,VGND,li1,43.2400,76.1600,0.000196
input15,VGND,li1,66.9300,32.6400,0.000434
input14,VGND,li1,72.4500,43.5200,0.000349
input13,VGND,li1,72.4500,38.0800,0.000309
input12,VGND,li1,59.1100,10.8800,0.000050
input11,VGND,li1,55.8900,10.8800,0.000046
input10,VGND,li1,62.3300,16.3200,0.000156
input9,VGND,li1,72.4500,32.6400,0.000436
input8,VGND,li1,34.2700,10.8800,0.000023
input7,VGND,li1,32.8900,10.8800,0.000023
input6,VGND,li1,38.8700,16.3200,0.000097
input5,VGND,li1,52.2100,10.8800,0.000044
input4,VGND,li1,72.4500,54.4000,0.000253
input3,VGND,li1,71.0700,54.4000,0.000251
input2,VGND,li1,28.5200,76.1600,0.000117
input1,VGND,li1,65.5500,32.6400,0.000434
TAP_TAPCELL_ROW_24_116,VGND,li1,70.1500,76.4510,0.000247
TAP_TAPCELL_ROW_24_115,VGND,li1,57.2700,76.4510,0.000223
TAP_TAPCELL_ROW_24_114,VGND,li1,44.3900,76.4510,0.000196
TAP_TAPCELL_ROW_24_113,VGND,li1,31.5100,76.4510,0.000135
TAP_TAPCELL_ROW_24_112,VGND,li1,18.6300,76.4510,0.000108
TAP_TAPCELL_ROW_23_111,VGND,li1,57.2700,75.8680,0.000223
TAP_TAPCELL_ROW_23_110,VGND,li1,31.5100,75.8680,0.000135
TAP_TAPCELL_ROW_22_109,VGND,li1,70.1500,71.0110,0.000330
TAP_TAPCELL_ROW_22_108,VGND,li1,44.3900,71.0110,0.000247
TAP_TAPCELL_ROW_22_107,VGND,li1,18.6300,71.0110,0.000142
TAP_TAPCELL_ROW_21_106,VGND,li1,57.2700,70.4280,0.000299
TAP_TAPCELL_ROW_21_105,VGND,li1,31.5100,70.4280,0.000161
TAP_TAPCELL_ROW_20_104,VGND,li1,70.1500,65.5710,0.000284
TAP_TAPCELL_ROW_20_103,VGND,li1,44.3900,65.5710,0.000217
TAP_TAPCELL_ROW_20_102,VGND,li1,18.6300,65.5710,0.000130
TAP_TAPCELL_ROW_19_101,VGND,li1,57.2700,64.9880,0.000254
TAP_TAPCELL_ROW_19_100,VGND,li1,31.5100,64.9880,0.000144
TAP_TAPCELL_ROW_18_99,VGND,li1,70.1500,60.1310,0.000441
TAP_TAPCELL_ROW_18_98,VGND,li1,44.3900,60.1310,0.000347
TAP_TAPCELL_ROW_18_97,VGND,li1,18.6300,60.1310,0.000218
TAP_TAPCELL_ROW_17_96,VGND,li1,57.2700,59.5480,0.000411
TAP_TAPCELL_ROW_17_95,VGND,li1,31.5100,59.5480,0.000238
TAP_TAPCELL_ROW_16_94,VGND,li1,70.1500,54.6910,0.000251
TAP_TAPCELL_ROW_16_93,VGND,li1,44.3900,54.6910,0.000177
TAP_TAPCELL_ROW_16_92,VGND,li1,18.6300,54.6910,0.000102
TAP_TAPCELL_ROW_15_91,VGND,li1,57.2700,54.1080,0.000225
TAP_TAPCELL_ROW_15_90,VGND,li1,31.5100,54.1080,0.000122
TAP_TAPCELL_ROW_14_89,VGND,li1,70.1500,49.2510,0.000267
TAP_TAPCELL_ROW_14_88,VGND,li1,44.3900,49.2510,0.000183
TAP_TAPCELL_ROW_14_87,VGND,li1,18.6300,49.2510,0.000088
TAP_TAPCELL_ROW_13_86,VGND,li1,57.2700,48.6680,0.000240
TAP_TAPCELL_ROW_13_85,VGND,li1,31.5100,48.6680,0.000120
TAP_TAPCELL_ROW_12_84,VGND,li1,70.1500,43.8110,0.000348
TAP_TAPCELL_ROW_12_83,VGND,li1,44.3900,43.8110,0.000289
TAP_TAPCELL_ROW_12_82,VGND,li1,18.6300,43.8110,0.000155
TAP_TAPCELL_ROW_11_81,VGND,li1,57.2700,43.2280,0.000323
TAP_TAPCELL_ROW_11_80,VGND,li1,31.5100,43.2280,0.000186
TAP_TAPCELL_ROW_10_79,VGND,li1,70.1500,38.3710,0.000309
TAP_TAPCELL_ROW_10_78,VGND,li1,44.3900,38.3710,0.000257
TAP_TAPCELL_ROW_10_77,VGND,li1,18.6300,38.3710,0.000137
TAP_TAPCELL_ROW_9_76,VGND,li1,57.2700,37.7880,0.000291
TAP_TAPCELL_ROW_9_75,VGND,li1,31.5100,37.7880,0.000169
TAP_TAPCELL_ROW_8_74,VGND,li1,70.1500,32.9310,0.000436
TAP_TAPCELL_ROW_8_73,VGND,li1,44.3900,32.9310,0.000379
TAP_TAPCELL_ROW_8_72,VGND,li1,18.6300,32.9310,0.000171
TAP_TAPCELL_ROW_7_71,VGND,li1,57.2700,32.3480,0.000425
TAP_TAPCELL_ROW_7_70,VGND,li1,31.5100,32.3480,0.000267
TAP_TAPCELL_ROW_6_69,VGND,li1,70.1500,27.4910,0.000287
TAP_TAPCELL_ROW_6_68,VGND,li1,44.3900,27.4910,0.000202
TAP_TAPCELL_ROW_6_67,VGND,li1,18.6300,27.4910,0.000071
TAP_TAPCELL_ROW_5_66,VGND,li1,57.2700,26.9080,0.000252
TAP_TAPCELL_ROW_5_65,VGND,li1,31.5100,26.9080,0.000104
TAP_TAPCELL_ROW_4_64,VGND,li1,70.1500,22.0510,0.000100
TAP_TAPCELL_ROW_4_63,VGND,li1,44.3900,22.0510,0.000075
TAP_TAPCELL_ROW_4_62,VGND,li1,18.6300,22.0510,0.000029
TAP_TAPCELL_ROW_3_61,VGND,li1,57.2700,21.4680,0.000092
TAP_TAPCELL_ROW_3_60,VGND,li1,31.5100,21.4680,0.000042
TAP_TAPCELL_ROW_2_59,VGND,li1,70.1500,16.6110,0.000162
TAP_TAPCELL_ROW_2_58,VGND,li1,44.3900,16.6110,0.000119
TAP_TAPCELL_ROW_2_57,VGND,li1,18.6300,16.6110,0.000045
TAP_TAPCELL_ROW_1_56,VGND,li1,57.2700,16.0280,0.000148
TAP_TAPCELL_ROW_1_55,VGND,li1,31.5100,16.0280,0.000067
TAP_TAPCELL_ROW_0_54,VGND,li1,70.1500,11.1710,0.000056
TAP_TAPCELL_ROW_0_53,VGND,li1,57.2700,11.1710,0.000048
TAP_TAPCELL_ROW_0_52,VGND,li1,44.3900,11.1710,0.000036
TAP_TAPCELL_ROW_0_51,VGND,li1,31.5100,11.1710,0.000020
TAP_TAPCELL_ROW_0_50,VGND,li1,18.6300,11.1710,0.000013
PHY_EDGE_ROW_24_Left_49,VGND,li1,6.2100,76.1600,0.000108
PHY_EDGE_ROW_23_Left_48,VGND,li1,6.2100,76.1600,0.000108
PHY_EDGE_ROW_22_Left_47,VGND,li1,6.2100,70.7200,0.000146
PHY_EDGE_ROW_21_Left_46,VGND,li1,6.2100,70.7200,0.000146
PHY_EDGE_ROW_20_Left_45,VGND,li1,6.2100,65.2800,0.000154
PHY_EDGE_ROW_19_Left_44,VGND,li1,6.2100,65.2800,0.000154
PHY_EDGE_ROW_18_Left_43,VGND,li1,6.2100,59.8400,0.000240
PHY_EDGE_ROW_17_Left_42,VGND,li1,6.2100,59.8400,0.000240
PHY_EDGE_ROW_16_Left_41,VGND,li1,6.2100,54.4000,0.000103
PHY_EDGE_ROW_15_Left_40,VGND,li1,6.2100,54.4000,0.000103
PHY_EDGE_ROW_14_Left_39,VGND,li1,6.2100,48.9600,0.000099
PHY_EDGE_ROW_13_Left_38,VGND,li1,6.2100,48.9600,0.000099
PHY_EDGE_ROW_12_Left_37,VGND,li1,6.2100,43.5200,0.000168
PHY_EDGE_ROW_11_Left_36,VGND,li1,6.2100,43.5200,0.000168
PHY_EDGE_ROW_10_Left_35,VGND,li1,6.2100,38.0800,0.000142
PHY_EDGE_ROW_9_Left_34,VGND,li1,6.2100,38.0800,0.000142
PHY_EDGE_ROW_8_Left_33,VGND,li1,6.2100,32.6400,0.000172
PHY_EDGE_ROW_7_Left_32,VGND,li1,6.2100,32.6400,0.000172
PHY_EDGE_ROW_6_Left_31,VGND,li1,6.2100,27.2000,0.000071
PHY_EDGE_ROW_5_Left_30,VGND,li1,6.2100,27.2000,0.000071
PHY_EDGE_ROW_4_Left_29,VGND,li1,6.2100,21.7600,0.000029
PHY_EDGE_ROW_3_Left_28,VGND,li1,6.2100,21.7600,0.000029
PHY_EDGE_ROW_2_Left_27,VGND,li1,6.2100,16.3200,0.000045
PHY_EDGE_ROW_1_Left_26,VGND,li1,6.2100,16.3200,0.000045
PHY_EDGE_ROW_0_Left_25,VGND,li1,6.2100,10.8800,0.000013
PHY_EDGE_ROW_24_Right_24,VGND,li1,73.8300,76.1600,0.000247
PHY_EDGE_ROW_23_Right_23,VGND,li1,73.8300,76.1600,0.000247
PHY_EDGE_ROW_22_Right_22,VGND,li1,73.8300,70.7200,0.000332
PHY_EDGE_ROW_21_Right_21,VGND,li1,73.8300,70.7200,0.000332
PHY_EDGE_ROW_20_Right_20,VGND,li1,73.8300,65.2800,0.000286
PHY_EDGE_ROW_19_Right_19,VGND,li1,73.8300,65.2800,0.000286
PHY_EDGE_ROW_18_Right_18,VGND,li1,73.8300,59.8400,0.000443
PHY_EDGE_ROW_17_Right_17,VGND,li1,73.8300,59.8400,0.000443
PHY_EDGE_ROW_16_Right_16,VGND,li1,73.8300,54.4000,0.000253
PHY_EDGE_ROW_15_Right_15,VGND,li1,73.8300,54.4000,0.000253
PHY_EDGE_ROW_14_Right_14,VGND,li1,73.8300,48.9600,0.000269
PHY_EDGE_ROW_13_Right_13,VGND,li1,73.8300,48.9600,0.000269
PHY_EDGE_ROW_12_Right_12,VGND,li1,73.8300,43.5200,0.000349
PHY_EDGE_ROW_11_Right_11,VGND,li1,73.8300,43.5200,0.000349
PHY_EDGE_ROW_10_Right_10,VGND,li1,73.8300,38.0800,0.000309
PHY_EDGE_ROW_9_Right_9,VGND,li1,73.8300,38.0800,0.000309
PHY_EDGE_ROW_8_Right_8,VGND,li1,73.8300,32.6400,0.000436
PHY_EDGE_ROW_7_Right_7,VGND,li1,73.8300,32.6400,0.000436
PHY_EDGE_ROW_6_Right_6,VGND,li1,73.8300,27.2000,0.000289
PHY_EDGE_ROW_5_Right_5,VGND,li1,73.8300,27.2000,0.000289
PHY_EDGE_ROW_4_Right_4,VGND,li1,73.8300,21.7600,0.000101
PHY_EDGE_ROW_3_Right_3,VGND,li1,73.8300,21.7600,0.000101
PHY_EDGE_ROW_2_Right_2,VGND,li1,73.8300,16.3200,0.000162
PHY_EDGE_ROW_1_Right_1,VGND,li1,73.8300,16.3200,0.000162
PHY_EDGE_ROW_0_Right_0,VGND,li1,73.8300,10.8800,0.000056
_285_,VGND,li1,26.6800,32.6400,0.000169
_284_,VGND,li1,23.4600,43.5200,0.000147
_283_,VGND,li1,54.9700,27.2000,0.000243
_282_,VGND,li1,64.6300,27.2000,0.000278
_281_,VGND,li1,44.3900,27.2000,0.000202
_280_,VGND,li1,11.9600,38.0800,0.000142
_279_,VGND,li1,68.0800,27.2000,0.000285
_278_,VGND,li1,18.4000,38.0800,0.000137
_277_,VGND,li1,24.3800,38.0800,0.000123
_276_,VGND,li1,11.5000,43.5200,0.000167
_275_,VGND,li1,64.4000,16.3200,0.000159
_274_,VGND,li1,55.2000,16.3200,0.000144
_273_,VGND,li1,65.3200,10.8800,0.000055
_272_,VGND,li1,68.0800,16.3200,0.000162
_271_,VGND,li1,35.8800,21.7600,0.000055
_270_,VGND,li1,30.3600,16.3200,0.000067
_269_,VGND,li1,39.5600,16.3200,0.000104
_268_,VGND,li1,44.1600,16.3200,0.000119
_267_,VGND,li1,44.1600,70.7200,0.000247
_266_,VGND,li1,30.3600,70.7200,0.000161
_265_,VGND,li1,13.8000,70.7200,0.000146
_264_,VGND,li1,17.0200,70.7200,0.000142
_263_,VGND,li1,26.6800,70.7200,0.000120
_262_,VGND,li1,37.2600,65.2800,0.000181
_261_,VGND,li1,11.5000,65.2800,0.000149
_260_,VGND,li1,11.5000,59.8400,0.000235
_259_,VGND,li1,39.5600,70.7200,0.000222
_258_,VGND,li1,49.4500,43.5200,0.000305
_257_,VGND,li1,39.5600,27.2000,0.000163
_256_,VGND,li1,21.3900,54.4000,0.000101
_255_,VGND,li1,25.5300,54.4000,0.000094
_254_,VGND,li1,15.4100,59.8400,0.000227
_253_,VGND,li1,49.2200,54.4000,0.000201
_252_,VGND,li1,48.0700,59.8400,0.000390
_251_,VGND,li1,58.4200,54.4000,0.000232
_250_,VGND,li1,55.6600,43.5200,0.000323
_249_,VGND,li1,65.0900,59.8400,0.000435
_248_,VGND,li1,65.0900,65.2800,0.000278
_247_,VGND,li1,66.0100,70.7200,0.000326
_246_,VGND,li1,65.0900,70.7200,0.000326
_245_,VGND,li1,36.3400,54.4000,0.000152
_244_,VGND,li1,37.2600,48.9600,0.000154
_243_,VGND,li1,49.2200,38.0800,0.000275
_242_,VGND,li1,33.5800,38.0800,0.000198
_241_,VGND,li1,36.3400,38.0800,0.000217
_240_,VGND,li1,53.3600,70.7200,0.000288
_239_,VGND,li1,51.5200,70.7200,0.000280
_238_,VGND,li1,65.3200,38.0800,0.000309
_237_,VGND,li1,64.4000,38.0800,0.000309
_236_,VGND,li1,61.1800,32.6400,0.000430
_235_,VGND,li1,53.3600,32.6400,0.000422
_234_,VGND,li1,53.5900,27.2000,0.000243
_233_,VGND,li1,51.0600,32.6400,0.000419
_232_,VGND,li1,48.9900,27.2000,0.000223
_231_,VGND,li1,46.0000,32.6400,0.000379
_230_,VGND,li1,46.2300,27.2000,0.000211
_229_,VGND,li1,9.4300,43.5200,0.000168
_228_,VGND,li1,63.2500,32.6400,0.000432
_227_,VGND,li1,63.0200,32.6400,0.000432
_226_,VGND,li1,58.6500,27.2000,0.000259
_225_,VGND,li1,59.5700,21.7600,0.000095
_224_,VGND,li1,62.3300,21.7600,0.000098
_223_,VGND,li1,45.3100,21.7600,0.000075
_222_,VGND,li1,58.8800,32.6400,0.000428
_221_,VGND,li1,15.8700,32.6400,0.000172
_220_,VGND,li1,27.8300,38.0800,0.000144
_219_,VGND,li1,33.1200,43.5200,0.000207
_218_,VGND,li1,54.9700,16.3200,0.000144
_217_,VGND,li1,59.5700,16.3200,0.000152
_216_,VGND,li1,69.2300,21.7600,0.000100
_215_,VGND,li1,67.8500,21.7600,0.000100
_214_,VGND,li1,37.9500,21.7600,0.000062
_213_,VGND,li1,35.1900,16.3200,0.000088
_212_,VGND,li1,41.6300,10.8800,0.000033
_211_,VGND,li1,46.6900,16.3200,0.000125
_210_,VGND,li1,33.8100,70.7200,0.000185
_209_,VGND,li1,39.3300,65.2800,0.000196
_208_,VGND,li1,24.1500,76.1600,0.000106
_207_,VGND,li1,24.1500,65.2800,0.000108
_206_,VGND,li1,17.2500,76.1600,0.000108
_205_,VGND,li1,20.9300,76.1600,0.000107
_204_,VGND,li1,17.7100,59.8400,0.000218
_203_,VGND,li1,33.8100,76.1600,0.000149
_202_,VGND,li1,27.3700,76.1600,0.000117
_201_,VGND,li1,30.1300,59.8400,0.000238
_200_,VGND,li1,36.1100,65.2800,0.000181
_199_,VGND,li1,32.8900,65.2800,0.000158
_198_,VGND,li1,20.7000,65.2800,0.000122
_197_,VGND,li1,27.1400,65.2800,0.000128
_196_,VGND,li1,8.9700,70.7200,0.000146
_195_,VGND,li1,14.7200,65.2800,0.000140
_194_,VGND,li1,29.9000,65.2800,0.000144
_193_,VGND,li1,17.7100,65.2800,0.000135
_192_,VGND,li1,38.8700,76.1600,0.000182
_191_,VGND,li1,16.5600,54.4000,0.000103
_190_,VGND,li1,11.0400,70.7200,0.000146
_189_,VGND,li1,24.1500,65.2800,0.000108
_188_,VGND,li1,33.1200,59.8400,0.000255
_187_,VGND,li1,27.3700,59.8400,0.000211
_186_,VGND,li1,31.9700,59.8400,0.000255
_185_,VGND,li1,22.3100,59.8400,0.000201
_184_,VGND,li1,26.9100,48.9600,0.000093
_183_,VGND,li1,48.7600,65.2800,0.000232
_182_,VGND,li1,58.8800,59.8400,0.000420
_181_,VGND,li1,53.5900,59.8400,0.000405
_180_,VGND,li1,59.3400,54.4000,0.000232
_179_,VGND,li1,51.9800,54.4000,0.000211
_178_,VGND,li1,54.9700,48.9600,0.000231
_177_,VGND,li1,59.1100,48.9600,0.000246
_176_,VGND,li1,66.9300,59.8400,0.000438
_175_,VGND,li1,65.0900,54.4000,0.000246
_174_,VGND,li1,66.4700,65.2800,0.000278
_173_,VGND,li1,70.6100,59.8400,0.000441
_172_,VGND,li1,62.3300,65.2800,0.000271
_171_,VGND,li1,63.2500,59.8400,0.000431
_170_,VGND,li1,70.6100,65.2800,0.000284
_169_,VGND,li1,68.3100,54.4000,0.000249
_168_,VGND,li1,62.3300,54.4000,0.000242
_167_,VGND,li1,60.0300,48.9600,0.000246
_166_,VGND,li1,58.8800,59.8400,0.000420
_165_,VGND,li1,66.2400,48.9600,0.000263
_164_,VGND,li1,36.3400,48.9600,0.000154
_163_,VGND,li1,31.2800,48.9600,0.000120
_162_,VGND,li1,34.0400,48.9600,0.000140
_161_,VGND,li1,38.8700,48.9600,0.000166
_160_,VGND,li1,42.0900,43.5200,0.000283
_159_,VGND,li1,46.6900,38.0800,0.000266
_158_,VGND,li1,29.9000,43.5200,0.000186
_157_,VGND,li1,38.6400,43.5200,0.000269
_156_,VGND,li1,33.5800,43.5200,0.000207
_155_,VGND,li1,29.9000,38.0800,0.000169
_154_,VGND,li1,42.3200,32.6400,0.000366
_153_,VGND,li1,50.3700,76.1600,0.000210
_152_,VGND,li1,58.4200,76.1600,0.000227
_151_,VGND,li1,46.9200,70.7200,0.000259
_150_,VGND,li1,56.5800,70.7200,0.000299
_149_,VGND,li1,69.6900,43.5200,0.000348
_148_,VGND,li1,62.3300,48.9600,0.000256
_147_,VGND,li1,67.8500,43.5200,0.000347
_146_,VGND,li1,65.5500,43.5200,0.000342
_145_,VGND,li1,61.4100,43.5200,0.000336
_144_,VGND,li1,68.3100,48.9600,0.000266
_143_,VGND,li1,65.3200,48.9600,0.000259
_142_,VGND,li1,68.5400,48.9600,0.000266
_141_,VGND,li1,68.3100,76.1600,0.000247
_140_,VGND,li1,71.3000,48.9600,0.000267
_139_,VGND,li1,57.2700,48.9600,0.000240
_138_,VGND,li1,63.2500,48.9600,0.000256
_137_,VGND,li1,72.4500,43.5200,0.000349
_136_,VGND,li1,64.6300,54.4000,0.000246
_135_,VGND,li1,30.1300,65.2800,0.000144
_134_,VGND,li1,27.8300,54.4000,0.000109
_133_,VGND,li1,20.9300,65.2800,0.000122
_132_,VGND,li1,22.7700,32.6400,0.000170
_131_,VGND,li1,18.4000,43.5200,0.000155
_130_,VGND,li1,30.3600,43.5200,0.000186
_129_,VGND,li1,45.7700,43.5200,0.000296
_128_,VGND,li1,40.9400,48.9600,0.000175
_127_,VGND,li1,39.3300,38.0800,0.000234
_126_,VGND,li1,45.3100,38.0800,0.000257
_125_,VGND,li1,33.3500,59.8400,0.000255
_124_,VGND,li1,20.9300,70.7200,0.000136
_123_,VGND,li1,25.0700,59.8400,0.000189
_122_,VGND,li1,53.1300,21.7600,0.000087
_121_,VGND,li1,43.4700,32.6400,0.000366
_120_,VGND,li1,50.8300,27.2000,0.000231
_119_,VGND,li1,50.3700,43.5200,0.000310
_118_,VGND,li1,56.3500,54.4000,0.000225
